Année;Code_INSEE;Libellé de la commune;Inscrits;Abstentions;% Abs/Ins;Votants;% Vot/Ins;Blancs;% Blancs/Ins;% Blancs/Vot;Nuls;% Nuls/Ins;% Nuls/Vot;Exprimés;% Exp/Ins;% Exp/Vot;% gauche/Exp;% centre/Exp;% droite/Exp;Résultat
2022;08011;Anchamps;153;32;20.92;121;79.08;3;1.96;2.48;0;0.0;0.0;118;77.12;97.52;24.58;22.03;53.39;droite
2022;08013;Angecourt;294;62;21.09;232;78.91;4;1.36;1.72;2;0.68;0.86;226;76.87;97.41;23.45;23.89;52.65;droite
2022;08014;Annelles;115;16;13.91;99;86.09;1;0.87;1.01;1;0.87;1.01;97;84.35;97.98;9.28;50.52;40.21;centre
2022;08015;Antheny;83;20;24.1;63;75.9;1;1.2;1.59;0;0.0;0.0;62;74.7;98.41;17.74;32.26;50.0;droite
2022;08016;Aouste;152;45;29.61;107;70.39;2;1.32;1.87;1;0.66;0.93;104;68.42;97.2;16.35;21.15;62.5;droite
2022;08017;Apremont;89;16;17.98;73;82.02;1;1.12;1.37;0;0.0;0.0;72;80.9;98.63;19.44;29.17;51.39;droite
2022;08018;Ardeuil-et-Montfauxelles;69;24;34.78;45;65.22;3;4.35;6.67;0;0.0;0.0;42;60.87;93.33;7.14;26.19;66.67;droite
2022;08019;Les Grandes-Armoises;42;4;9.52;38;90.48;0;0.0;0.0;1;2.38;2.63;37;88.1;97.37;24.32;21.62;54.05;droite
2022;08020;Les Petites-Armoises;52;14;26.92;38;73.08;0;0.0;0.0;0;0.0;0.0;38;73.08;100.0;10.53;42.11;47.37;droite
2022;08021;Arnicourt;132;32;24.24;100;75.76;2;1.52;2.0;1;0.76;1.0;97;73.48;97.0;15.46;38.14;46.39;droite
2022;08022;Arreux;262;50;19.08;212;80.92;7;2.67;3.3;1;0.38;0.47;204;77.86;96.23;21.08;32.35;46.57;droite
2022;08023;Artaise-le-Vivier;60;8;13.33;52;86.67;2;3.33;3.85;0;0.0;0.0;50;83.33;96.15;8.0;30.0;62.0;droite
2022;08024;Asfeld;801;173;21.6;628;78.4;5;0.62;0.8;5;0.62;0.8;618;77.15;98.41;17.48;32.52;50.0;droite
2022;08025;Attigny;779;209;26.83;570;73.17;10;1.28;1.75;6;0.77;1.05;554;71.12;97.19;17.15;27.62;55.23;droite
2022;08026;Aubigny-les-Pothées;223;50;22.42;173;77.58;0;0.0;0.0;1;0.45;0.58;172;77.13;99.42;11.63;29.65;58.72;droite
2022;08027;Auboncourt-Vauzelles;86;18;20.93;68;79.07;4;4.65;5.88;0;0.0;0.0;64;74.42;94.12;12.5;43.75;43.75;centre
2022;08028;Aubrives;647;167;25.81;480;74.19;11;1.7;2.29;3;0.46;0.63;466;72.02;97.08;33.69;22.53;43.78;droite
2022;08029;Auflance;50;3;6.0;47;94.0;1;2.0;2.13;0;0.0;0.0;46;92.0;97.87;15.22;36.96;47.83;droite
2022;08030;Auge;50;12;24.0;38;76.0;0;0.0;0.0;1;2.0;2.63;37;74.0;97.37;5.41;24.32;70.27;droite
2022;08031;Aure;44;13;29.55;31;70.45;1;2.27;3.23;1;2.27;3.23;29;65.91;93.55;6.9;44.83;48.28;droite
2022;08032;Aussonce;158;25;15.82;133;84.18;6;3.8;4.51;1;0.63;0.75;126;79.75;94.74;9.52;32.54;57.94;droite
2022;08033;Authe;72;12;16.67;60;83.33;1;1.39;1.67;1;1.39;1.67;58;80.56;96.67;13.79;39.66;46.55;droite
2022;08034;Autrecourt-et-Pourron;277;52;18.77;225;81.23;4;1.44;1.78;0;0.0;0.0;221;79.78;98.22;14.48;33.94;51.58;droite
2022;08035;Autruche;48;12;25.0;36;75.0;1;2.08;2.78;1;2.08;2.78;34;70.83;94.44;38.24;41.18;20.59;centre
2022;08036;Autry;106;29;27.36;77;72.64;1;0.94;1.3;1;0.94;1.3;75;70.75;97.4;28.0;30.67;41.33;droite
2022;08037;Auvillers-les-Forges;520;129;24.81;391;75.19;6;1.15;1.53;3;0.58;0.77;382;73.46;97.7;17.8;27.23;54.97;droite
2022;08038;Avançon;251;64;25.5;187;74.5;4;1.59;2.14;0;0.0;0.0;183;72.91;97.86;24.59;28.96;46.45;droite
2022;08039;Avaux;416;112;26.92;304;73.08;2;0.48;0.66;2;0.48;0.66;300;72.12;98.68;22.0;27.0;51.0;droite
2022;08040;Les Ayvelles;661;197;29.8;464;70.2;10;1.51;2.16;4;0.61;0.86;450;68.08;96.98;27.11;27.78;45.11;droite
2022;08041;Baâlons;169;34;20.12;135;79.88;4;2.37;2.96;1;0.59;0.74;130;76.92;96.3;16.92;20.77;62.31;droite
2022;08043;Balan;1218;336;27.59;882;72.41;16;1.31;1.81;11;0.9;1.25;855;70.2;96.94;22.81;30.29;46.9;droite
2022;08044;Balham;84;16;19.05;68;80.95;0;0.0;0.0;0;0.0;0.0;68;80.95;100.0;26.47;20.59;52.94;droite
2022;08045;Ballay;220;50;22.73;170;77.27;1;0.45;0.59;0;0.0;0.0;169;76.82;99.41;15.98;20.71;63.31;droite
2022;08046;Banogne-Recouvrance;126;23;18.25;103;81.75;1;0.79;0.97;0;0.0;0.0;102;80.95;99.03;16.67;33.33;50.0;droite
2022;08047;Barbaise;86;22;25.58;64;74.42;1;1.16;1.56;0;0.0;0.0;63;73.26;98.44;28.57;17.46;53.97;droite
2022;08048;Barby;306;41;13.4;265;86.6;1;0.33;0.38;2;0.65;0.75;262;85.62;98.87;16.03;37.02;46.95;droite
2022;08049;Bar-lès-Buzancy;92;16;17.39;76;82.61;1;1.09;1.32;0;0.0;0.0;75;81.52;98.68;30.67;13.33;56.0;droite
2022;08052;Bayonville;71;17;23.94;54;76.06;2;2.82;3.7;0;0.0;0.0;52;73.24;96.3;26.92;32.69;40.38;droite
2022;08053;Bazeilles;1701;432;25.4;1269;74.6;25;1.47;1.97;5;0.29;0.39;1239;72.84;97.64;23.0;27.36;49.64;droite
2022;08055;Beaumont-en-Argonne;270;79;29.26;191;70.74;0;0.0;0.0;4;1.48;2.09;187;69.26;97.91;16.04;21.39;62.57;droite
2022;08056;Beffu-et-le-Morthomme;35;14;40.0;21;60.0;1;2.86;4.76;0;0.0;0.0;20;57.14;95.24;15.0;10.0;75.0;droite
2022;08057;Belleville-et-Châtillon-sur-Bar;160;31;19.38;129;80.63;1;0.63;0.78;0;0.0;0.0;128;80.0;99.22;10.94;18.75;70.31;droite
2022;08058;Belval;185;32;17.3;153;82.7;4;2.16;2.61;3;1.62;1.96;146;78.92;95.42;21.23;34.25;44.52;droite
2022;08059;Belval-Bois-des-Dames;29;3;10.34;26;89.66;0;0.0;0.0;1;3.45;3.85;25;86.21;96.15;8.0;44.0;48.0;droite
2022;08060;Bergnicourt;187;41;21.93;146;78.07;2;1.07;1.37;0;0.0;0.0;144;77.01;98.63;19.44;26.39;54.17;droite
2022;08061;La Berlière;36;14;38.89;22;61.11;1;2.78;4.55;0;0.0;0.0;21;58.33;95.45;4.76;33.33;61.9;droite
2022;08062;Bertoncourt;125;29;23.2;96;76.8;2;1.6;2.08;0;0.0;0.0;94;75.2;97.92;9.57;46.81;43.62;centre
2022;08063;La Besace;92;17;18.48;75;81.52;2;2.17;2.67;1;1.09;1.33;72;78.26;96.0;13.89;19.44;66.67;droite
2022;08064;Biermes;257;55;21.4;202;78.6;4;1.56;1.98;2;0.78;0.99;196;76.26;97.03;19.39;34.18;46.43;droite
2022;08065;Bièvres;45;10;22.22;35;77.78;0;0.0;0.0;3;6.67;8.57;32;71.11;91.43;9.38;34.38;56.25;droite
2022;08066;Bignicourt;62;15;24.19;47;75.81;1;1.61;2.13;0;0.0;0.0;46;74.19;97.87;23.91;30.43;45.65;droite
2022;08067;Blagny;835;240;28.74;595;71.26;2;0.24;0.34;3;0.36;0.5;590;70.66;99.16;25.93;27.29;46.78;droite
2022;08069;Blanchefosse-et-Bay;135;44;32.59;91;67.41;1;0.74;1.1;0;0.0;0.0;90;66.67;98.9;12.22;24.44;63.33;droite
2022;08070;Blanzy-la-Salonnaise;271;61;22.51;210;77.49;4;1.48;1.9;1;0.37;0.48;205;75.65;97.62;21.46;21.95;56.59;droite
2022;08071;Blombay;96;17;17.71;79;82.29;3;3.13;3.8;0;0.0;0.0;76;79.17;96.2;21.05;25.0;53.95;droite
2022;08073;Bossus-lès-Rumigny;80;18;22.5;62;77.5;0;0.0;0.0;2;2.5;3.23;60;75.0;96.77;18.33;23.33;58.33;droite
2022;08074;Bouconville;58;9;15.52;49;84.48;0;0.0;0.0;0;0.0;0.0;49;84.48;100.0;12.24;30.61;57.14;droite
2022;08075;Boult-aux-Bois;123;19;15.45;104;84.55;0;0.0;0.0;0;0.0;0.0;104;84.55;100.0;44.23;26.92;28.85;gauche
2022;08076;Boulzicourt;703;157;22.33;546;77.67;6;0.85;1.1;1;0.14;0.18;539;76.67;98.72;19.67;26.35;53.99;droite
2022;08077;Bourcq;44;10;22.73;34;77.27;2;4.55;5.88;1;2.27;2.94;31;70.45;91.18;12.9;35.48;51.61;droite
2022;08078;Bourg-Fidèle;607;147;24.22;460;75.78;6;0.99;1.3;1;0.16;0.22;453;74.63;98.48;14.57;17.0;68.43;droite
2022;08080;Bouvellemont;83;8;9.64;75;90.36;0;0.0;0.0;0;0.0;0.0;75;90.36;100.0;14.67;26.67;58.67;droite
2022;08081;Bogny-sur-Meuse;3355;1098;32.73;2257;67.27;29;0.86;1.28;23;0.69;1.02;2205;65.72;97.7;25.85;16.28;57.87;droite
2022;08082;Brécy-Brières;71;17;23.94;54;76.06;1;1.41;1.85;0;0.0;0.0;53;74.65;98.15;24.53;43.4;32.08;centre
2022;08083;Brévilly;283;77;27.21;206;72.79;2;0.71;0.97;4;1.41;1.94;200;70.67;97.09;22.0;26.0;52.0;droite
2022;08084;Brienne-sur-Aisne;162;34;20.99;128;79.01;3;1.85;2.34;0;0.0;0.0;125;77.16;97.66;16.0;24.8;59.2;droite
2022;08085;Brieulles-sur-Bar;172;35;20.35;137;79.65;3;1.74;2.19;1;0.58;0.73;133;77.33;97.08;16.54;24.06;59.4;droite
2022;08086;Briquenay;85;21;24.71;64;75.29;3;3.53;4.69;0;0.0;0.0;61;71.76;95.31;3.28;31.15;65.57;droite
2022;08087;Brognon;87;34;39.08;53;60.92;0;0.0;0.0;0;0.0;0.0;53;60.92;100.0;16.98;18.87;64.15;droite
2022;08088;Bulson;107;12;11.21;95;88.79;0;0.0;0.0;0;0.0;0.0;95;88.79;100.0;31.58;29.47;38.95;droite
2022;08089;Buzancy;251;53;21.12;198;78.88;2;0.8;1.01;1;0.4;0.51;195;77.69;98.48;22.05;27.69;50.26;droite
2022;08090;Carignan;1982;636;32.09;1346;67.91;17;0.86;1.26;10;0.5;0.74;1319;66.55;97.99;24.18;26.54;49.28;droite
2022;08092;Cauroy;167;53;31.74;114;68.26;3;1.8;2.63;0;0.0;0.0;111;66.47;97.37;13.51;35.14;51.35;droite
2022;08094;Cernion;46;14;30.43;32;69.57;2;4.35;6.25;0;0.0;0.0;30;65.22;93.75;6.67;26.67;66.67;droite
2022;08095;Chagny;135;35;25.93;100;74.07;2;1.48;2.0;0;0.0;0.0;98;72.59;98.0;14.29;41.84;43.88;droite
2022;08096;Chalandry-Elaire;504;96;19.05;408;80.95;10;1.98;2.45;4;0.79;0.98;394;78.17;96.57;22.34;36.55;41.12;droite
2022;08097;Challerange;338;93;27.51;245;72.49;7;2.07;2.86;0;0.0;0.0;238;70.41;97.14;14.29;21.43;64.29;droite
2022;08098;Champigneulle;53;11;20.75;42;79.25;0;0.0;0.0;3;5.66;7.14;39;73.58;92.86;20.51;33.33;46.15;droite
2022;08099;Champigneul-sur-Vence;103;23;22.33;80;77.67;1;0.97;1.25;1;0.97;1.25;78;75.73;97.5;16.67;39.74;43.59;droite
2022;08100;Champlin;59;8;13.56;51;86.44;2;3.39;3.92;1;1.69;1.96;48;81.36;94.12;18.75;39.58;41.67;droite
2022;08101;La Chapelle;118;13;11.02;105;88.98;1;0.85;0.95;0;0.0;0.0;104;88.14;99.05;19.23;30.77;50.0;droite
2022;08102;Chappes;92;25;27.17;67;72.83;1;1.09;1.49;1;1.09;1.49;65;70.65;97.01;15.38;24.62;60.0;droite
2022;08103;Charbogne;155;28;18.06;127;81.94;2;1.29;1.57;3;1.94;2.36;122;78.71;96.06;7.38;36.07;56.56;droite
2022;08104;Chardeny;44;15;34.09;29;65.91;1;2.27;3.45;0;0.0;0.0;28;63.64;96.55;21.43;53.57;25.0;centre
2022;08105;Charleville-Mézières;25220;7430;29.46;17790;70.54;255;1.01;1.43;107;0.42;0.6;17428;69.1;97.97;34.5;27.7;37.8;droite
2022;08106;Charnois;66;18;27.27;48;72.73;0;0.0;0.0;0;0.0;0.0;48;72.73;100.0;6.25;50.0;43.75;centre
2022;08107;Château-Porcien;877;240;27.37;637;72.63;12;1.37;1.88;0;0.0;0.0;625;71.27;98.12;15.2;27.68;57.12;droite
2022;08109;Chatel-Chéhéry;132;44;33.33;88;66.67;1;0.76;1.14;0;0.0;0.0;87;65.91;98.86;16.09;34.48;49.43;droite
2022;08110;Le Châtelet-sur-Sormonne;114;28;24.56;86;75.44;1;0.88;1.16;0;0.0;0.0;85;74.56;98.84;10.59;22.35;67.06;droite
2022;08111;Le Châtelet-sur-Retourne;552;114;20.65;438;79.35;5;0.91;1.14;6;1.09;1.37;427;77.36;97.49;20.37;31.15;48.48;droite
2022;08113;Chaumont-Porcien;352;98;27.84;254;72.16;4;1.14;1.57;0;0.0;0.0;250;71.02;98.43;13.2;28.0;58.8;droite
2022;08115;CHEMERY-CHEHERY;429;100;23.31;329;76.69;2;0.47;0.61;5;1.17;1.52;322;75.06;97.87;15.84;30.12;54.04;droite
2022;08116;BAIRON ET SES ENVIRONS;716;168;23.46;548;76.54;7;0.98;1.28;7;0.98;1.28;534;74.58;97.45;17.79;25.28;56.93;droite
2022;08117;Chesnois-Auboncourt;122;29;23.77;93;76.23;3;2.46;3.23;2;1.64;2.15;88;72.13;94.62;20.45;29.55;50.0;droite
2022;08119;Cheveuges;307;64;20.85;243;79.15;2;0.65;0.82;0;0.0;0.0;241;78.5;99.18;14.11;30.29;55.6;droite
2022;08120;Chevières;50;10;20.0;40;80.0;0;0.0;0.0;0;0.0;0.0;40;80.0;100.0;20.0;17.5;62.5;droite
2022;08121;Chilly;125;30;24.0;95;76.0;2;1.6;2.11;1;0.8;1.05;92;73.6;96.84;19.57;35.87;44.57;droite
2022;08122;Chooz;605;129;21.32;476;78.68;3;0.5;0.63;1;0.17;0.21;472;78.02;99.16;28.81;27.12;44.07;droite
2022;08123;Chuffilly-Roche;49;8;16.33;41;83.67;0;0.0;0.0;0;0.0;0.0;41;83.67;100.0;19.51;29.27;51.22;droite
2022;08124;Clavy-Warby;277;57;20.58;220;79.42;9;3.25;4.09;2;0.72;0.91;209;75.45;95.0;28.23;32.54;39.23;droite
2022;08125;Cliron;274;47;17.15;227;82.85;1;0.36;0.44;3;1.09;1.32;223;81.39;98.24;12.11;29.6;58.3;droite
2022;08126;Condé-lès-Herpy;155;28;18.06;127;81.94;0;0.0;0.0;1;0.65;0.79;126;81.29;99.21;18.25;34.92;46.83;droite
2022;08128;Condé-lès-Autry;63;21;33.33;42;66.67;0;0.0;0.0;1;1.59;2.38;41;65.08;97.62;12.2;26.83;60.98;droite
2022;08130;Contreuve;64;12;18.75;52;81.25;0;0.0;0.0;0;0.0;0.0;52;81.25;100.0;15.38;40.38;44.23;droite
2022;08131;Cornay;71;14;19.72;57;80.28;1;1.41;1.75;0;0.0;0.0;56;78.87;98.25;21.43;42.86;35.71;centre
2022;08132;Corny-Machéroménil;132;31;23.48;101;76.52;2;1.52;1.98;0;0.0;0.0;99;75.0;98.02;11.11;22.22;66.67;droite
2022;08133;Coucy;367;86;23.43;281;76.57;1;0.27;0.36;3;0.82;1.07;277;75.48;98.58;19.49;23.1;57.4;droite
2022;08134;Coulommes-et-Marqueny;69;5;7.25;64;92.75;0;0.0;0.0;0;0.0;0.0;64;92.75;100.0;9.38;54.69;35.94;centre
2022;08135;La Croix-aux-Bois;127;23;18.11;104;81.89;3;2.36;2.88;1;0.79;0.96;100;78.74;96.15;20.0;22.0;58.0;droite
2022;08136;Daigny;269;54;20.07;215;79.93;5;1.86;2.33;1;0.37;0.47;209;77.7;97.21;24.4;23.44;52.15;droite
2022;08137;Damouzy;330;53;16.06;277;83.94;7;2.12;2.53;1;0.3;0.36;269;81.52;97.11;22.3;31.23;46.47;droite
2022;08138;Les Deux-Villes;163;31;19.02;132;80.98;0;0.0;0.0;7;4.29;5.3;125;76.69;94.7;12.8;29.6;57.6;droite
2022;08139;Deville;694;234;33.72;460;66.28;5;0.72;1.09;1;0.14;0.22;454;65.42;98.7;33.48;16.96;49.56;droite
2022;08140;Dom-le-Mesnil;835;254;30.42;581;69.58;9;1.08;1.55;6;0.72;1.03;566;67.78;97.42;26.33;25.97;47.7;droite
2022;08141;Dommery;160;30;18.75;130;81.25;2;1.25;1.54;0;0.0;0.0;128;80.0;98.46;17.97;28.91;53.12;droite
2022;08142;Donchery;1599;484;30.27;1115;69.73;9;0.56;0.81;4;0.25;0.36;1102;68.92;98.83;20.87;24.86;54.26;droite
2022;08143;Doumely-Bégny;72;22;30.56;50;69.44;0;0.0;0.0;0;0.0;0.0;50;69.44;100.0;4.0;36.0;60.0;droite
2022;08144;Doux;71;16;22.54;55;77.46;2;2.82;3.64;1;1.41;1.82;52;73.24;94.55;11.54;32.69;55.77;droite
2022;08145;Douzy;1522;373;24.51;1149;75.49;0;0.0;0.0;28;1.84;2.44;1121;73.65;97.56;23.19;23.19;53.61;droite
2022;08146;Draize;79;8;10.13;71;89.87;1;1.27;1.41;1;1.27;1.41;69;87.34;97.18;26.09;31.88;42.03;droite
2022;08147;Dricourt;55;15;27.27;40;72.73;0;0.0;0.0;0;0.0;0.0;40;72.73;100.0;20.0;15.0;65.0;droite
2022;08148;L'Ecaille;176;39;22.16;137;77.84;1;0.57;0.73;0;0.0;0.0;136;77.27;99.27;13.97;37.5;48.53;droite
2022;08149;L'Echelle;111;24;21.62;87;78.38;1;0.9;1.15;0;0.0;0.0;86;77.48;98.85;25.58;15.12;59.3;droite
2022;08150;Ecly;148;39;26.35;109;73.65;2;1.35;1.83;0;0.0;0.0;107;72.3;98.17;25.23;36.45;38.32;droite
2022;08151;Ecordal;220;48;21.82;172;78.18;0;0.0;0.0;1;0.45;0.58;171;77.73;99.42;21.05;35.67;43.27;droite
2022;08153;Escombres-et-le-Chesnois;248;64;25.81;184;74.19;4;1.61;2.17;2;0.81;1.09;178;71.77;96.74;23.6;18.54;57.87;droite
2022;08154;Estrebay;56;10;17.86;46;82.14;0;0.0;0.0;0;0.0;0.0;46;82.14;100.0;17.39;28.26;54.35;droite
2022;08155;Etalle;94;22;23.4;72;76.6;1;1.06;1.39;1;1.06;1.39;70;74.47;97.22;17.14;24.29;58.57;droite
2022;08156;Eteignières;346;75;21.68;271;78.32;3;0.87;1.11;2;0.58;0.74;266;76.88;98.15;21.8;19.55;58.65;droite
2022;08158;Etrépigny;204;36;17.65;168;82.35;3;1.47;1.79;3;1.47;1.79;162;79.41;96.43;24.07;30.25;45.68;droite
2022;08159;Euilly-et-Lombut;91;18;19.78;73;80.22;1;1.1;1.37;0;0.0;0.0;72;79.12;98.63;2.78;43.06;54.17;droite
2022;08160;Evigny;145;22;15.17;123;84.83;0;0.0;0.0;1;0.69;0.81;122;84.14;99.19;30.33;25.41;44.26;droite
2022;08161;Exermont;24;3;12.5;21;87.5;1;4.17;4.76;0;0.0;0.0;20;83.33;95.24;10.0;60.0;30.0;centre
2022;08162;Fagnon;279;54;19.35;225;80.65;5;1.79;2.22;3;1.08;1.33;217;77.78;96.44;19.82;30.88;49.31;droite
2022;08163;Faissault;196;40;20.41;156;79.59;3;1.53;1.92;1;0.51;0.64;152;77.55;97.44;15.13;34.87;50.0;droite
2022;08164;Falaise;279;62;22.22;217;77.78;1;0.36;0.46;1;0.36;0.46;215;77.06;99.08;20.0;25.12;54.88;droite
2022;08165;Faux;45;8;17.78;37;82.22;0;0.0;0.0;0;0.0;0.0;37;82.22;100.0;0.0;45.95;54.05;droite
2022;08166;Fépin;198;48;24.24;150;75.76;0;0.0;0.0;0;0.0;0.0;150;75.76;100.0;23.33;20.0;56.67;droite
2022;08167;La Férée;60;13;21.67;47;78.33;0;0.0;0.0;1;1.67;2.13;46;76.67;97.87;34.78;26.09;39.13;droite
2022;08168;La Ferté-sur-Chiers;139;27;19.42;112;80.58;1;0.72;0.89;0;0.0;0.0;111;79.86;99.11;17.12;24.32;58.56;droite
2022;08169;Flaignes-Havys;94;23;24.47;71;75.53;2;2.13;2.82;3;3.19;4.23;66;70.21;92.96;19.7;19.7;60.61;droite
2022;08170;Fleigneux;158;23;14.56;135;85.44;3;1.9;2.22;0;0.0;0.0;132;83.54;97.78;22.73;22.73;54.55;droite
2022;08171;Fléville;75;19;25.33;56;74.67;0;0.0;0.0;1;1.33;1.79;55;73.33;98.21;16.36;30.91;52.73;droite
2022;08172;Fligny;105;31;29.52;74;70.48;0;0.0;0.0;1;0.95;1.35;73;69.52;98.65;17.81;16.44;65.75;droite
2022;08173;Flize;1262;289;22.9;973;77.1;26;2.06;2.67;7;0.55;0.72;940;74.48;96.61;21.28;29.26;49.47;droite
2022;08174;Floing;1668;422;25.3;1246;74.7;18;1.08;1.44;7;0.42;0.56;1221;73.2;97.99;22.19;29.57;48.24;droite
2022;08175;Foisches;191;53;27.75;138;72.25;2;1.05;1.45;1;0.52;0.72;135;70.68;97.83;29.63;22.96;47.41;droite
2022;08176;Fossé;50;9;18.0;41;82.0;2;4.0;4.88;0;0.0;0.0;39;78.0;95.12;5.13;46.15;48.72;droite
2022;08178;Fraillicourt;148;37;25.0;111;75.0;3;2.03;2.7;1;0.68;0.9;107;72.3;96.4;3.74;31.78;64.49;droite
2022;08179;Francheval;456;93;20.39;363;79.61;6;1.32;1.65;0;0.0;0.0;357;78.29;98.35;19.89;19.05;61.06;droite
2022;08180;La Francheville;1281;300;23.42;981;76.58;18;1.41;1.83;7;0.55;0.71;956;74.63;97.45;26.46;28.45;45.08;droite
2022;08182;Le Fréty;53;12;22.64;41;77.36;1;1.89;2.44;1;1.89;2.44;39;73.58;95.12;30.77;15.38;53.85;droite
2022;08183;Fromelennes;706;243;34.42;463;65.58;9;1.27;1.94;0;0.0;0.0;454;64.31;98.06;26.87;30.62;42.51;droite
2022;08184;Fromy;68;14;20.59;54;79.41;0;0.0;0.0;0;0.0;0.0;54;79.41;100.0;5.56;11.11;83.33;droite
2022;08185;Fumay;2388;863;36.14;1525;63.86;13;0.54;0.85;13;0.54;0.85;1499;62.77;98.3;33.76;20.28;45.96;droite
2022;08186;Germont;40;13;32.5;27;67.5;1;2.5;3.7;0;0.0;0.0;26;65.0;96.3;26.92;19.23;53.85;droite
2022;08187;Gernelle;255;52;20.39;203;79.61;5;1.96;2.46;0;0.0;0.0;198;77.65;97.54;23.74;23.74;52.53;droite
2022;08188;Gespunsart;775;225;29.03;550;70.97;4;0.52;0.73;3;0.39;0.55;543;70.06;98.73;25.05;22.65;52.3;droite
2022;08189;Girondelle;120;23;19.17;97;80.83;2;1.67;2.06;1;0.83;1.03;94;78.33;96.91;10.64;17.02;72.34;droite
2022;08190;Givet;4022;1331;33.09;2691;66.91;23;0.57;0.85;18;0.45;0.67;2650;65.89;98.48;38.15;24.42;37.43;gauche
2022;08191;Givonne;851;203;23.85;648;76.15;0;0.0;0.0;12;1.41;1.85;636;74.74;98.15;25.16;32.08;42.77;droite
2022;08192;Givron;70;14;20.0;56;80.0;0;0.0;0.0;3;4.29;5.36;53;75.71;94.64;13.21;24.53;62.26;droite
2022;08193;Givry;189;50;26.46;139;73.54;0;0.0;0.0;1;0.53;0.72;138;73.02;99.28;10.87;30.43;58.7;droite
2022;08194;Glaire;657;162;24.66;495;75.34;7;1.07;1.41;3;0.46;0.61;485;73.82;97.98;17.53;31.75;50.72;droite
2022;08195;Gomont;249;78;31.33;171;68.67;2;0.8;1.17;1;0.4;0.58;168;67.47;98.25;14.29;28.57;57.14;droite
2022;08196;Grandchamp;73;20;27.4;53;72.6;2;2.74;3.77;1;1.37;1.89;50;68.49;94.34;18.0;12.0;70.0;droite
2022;08197;Grandham;36;10;27.78;26;72.22;1;2.78;3.85;0;0.0;0.0;25;69.44;96.15;32.0;48.0;20.0;centre
2022;08198;Grandpré;379;78;20.58;301;79.42;2;0.53;0.66;4;1.06;1.33;295;77.84;98.01;14.92;29.83;55.25;droite
2022;08199;La Grandville;601;150;24.96;451;75.04;5;0.83;1.11;3;0.5;0.67;443;73.71;98.23;21.22;21.67;57.11;droite
2022;08200;Grivy-Loisy;148;21;14.19;127;85.81;3;2.03;2.36;1;0.68;0.79;123;83.11;96.85;12.2;21.95;65.85;droite
2022;08201;Gruyères;81;13;16.05;68;83.95;1;1.23;1.47;0;0.0;0.0;67;82.72;98.53;23.88;34.33;41.79;droite
2022;08202;Gué-d'Hossus;322;97;30.12;225;69.88;2;0.62;0.89;3;0.93;1.33;220;68.32;97.78;13.18;29.09;57.73;droite
2022;08203;Guignicourt-sur-Vence;202;34;16.83;168;83.17;4;1.98;2.38;0;0.0;0.0;164;81.19;97.62;20.73;32.93;46.34;droite
2022;08204;Guincourt;66;7;10.61;59;89.39;0;0.0;0.0;0;0.0;0.0;59;89.39;100.0;18.64;25.42;55.93;droite
2022;08205;Hagnicourt;63;21;33.33;42;66.67;2;3.17;4.76;0;0.0;0.0;40;63.49;95.24;20.0;25.0;55.0;droite
2022;08206;Ham-les-Moines;259;42;16.22;217;83.78;2;0.77;0.92;1;0.39;0.46;214;82.63;98.62;13.55;23.83;62.62;droite
2022;08207;Ham-sur-Meuse;170;54;31.76;116;68.24;1;0.59;0.86;1;0.59;0.86;114;67.06;98.28;28.95;25.44;45.61;droite
2022;08208;Hannappes;118;28;23.73;90;76.27;2;1.69;2.22;1;0.85;1.11;87;73.73;96.67;13.79;41.38;44.83;droite
2022;08209;Hannogne-Saint-Martin;356;93;26.12;263;73.88;4;1.12;1.52;0;0.0;0.0;259;72.75;98.48;21.24;28.96;49.81;droite
2022;08210;Hannogne-Saint-Rémy;89;9;10.11;80;89.89;1;1.12;1.25;1;1.12;1.25;78;87.64;97.5;15.38;29.49;55.13;droite
2022;08211;Haraucourt;520;130;25.0;390;75.0;6;1.15;1.54;3;0.58;0.77;381;73.27;97.69;25.46;24.15;50.39;droite
2022;08212;Harcy;376;84;22.34;292;77.66;7;1.86;2.4;0;0.0;0.0;285;75.8;97.6;20.0;21.4;58.6;droite
2022;08214;Hargnies;332;88;26.51;244;73.49;6;1.81;2.46;0;0.0;0.0;238;71.69;97.54;23.53;21.01;55.46;droite
2022;08215;Harricourt;41;14;34.15;27;65.85;1;2.44;3.7;0;0.0;0.0;26;63.41;96.3;26.92;26.92;46.15;droite
2022;08216;Haudrecy;256;45;17.58;211;82.42;1;0.39;0.47;5;1.95;2.37;205;80.08;97.16;17.56;29.27;53.17;droite
2022;08217;Haulmé;57;6;10.53;51;89.47;1;1.75;1.96;0;0.0;0.0;50;87.72;98.04;40.0;24.0;36.0;gauche
2022;08218;Les Hautes-Rivières;983;309;31.43;674;68.57;8;0.81;1.19;6;0.61;0.89;660;67.14;97.92;20.15;19.24;60.61;droite
2022;08219;Hauteville;97;20;20.62;77;79.38;0;0.0;0.0;0;0.0;0.0;77;79.38;100.0;12.99;35.06;51.95;droite
2022;08220;Hauviné;234;43;18.38;191;81.62;1;0.43;0.52;1;0.43;0.52;189;80.77;98.95;13.23;29.63;57.14;droite
2022;08222;Haybes;1300;304;23.38;996;76.62;12;0.92;1.2;12;0.92;1.2;972;74.77;97.59;22.12;22.43;55.45;droite
